position,module
89.700_39.468,6
90.717_39.291,6
89.877_39.438,6
87.553_39.807,6
87.373_39.834,6
87.913_39.753,6
88.091_39.726,6
87.190_39.860,6
87.008_39.887,6
86.826_39.913,6
103.736_30.280,6
103.721_30.285,6
103.725_30.283,6
103.731_30.281,6
103.741_30.278,6
103.745_30.277,6
103.834_30.305,6
103.823_30.295,6
103.831_30.302,6
103.827_30.298,6
103.837_30.309,6
103.820_30.292,6
103.766_30.271,6
103.777_30.272,6
103.770_30.271,6
103.755_30.274,6
103.782_30.273,6
103.707_30.292,6
103.711_30.289,6
103.704_30.296,6
103.716_30.287,6
103.702_30.300,6
103.799_30.278,6
103.812_30.286,6
103.804_30.281,6
103.808_30.283,6
103.816_30.289,6
103.700_30.305,6
103.700_30.309,6
103.700_30.310,6
103.703_30.319,6
103.785_30.275,6
103.795_30.276,6
103.790_30.275,6
103.708_30.293,6
103.712_30.290,6
103.704_30.297,6
103.702_30.301,6
103.832_30.297,6
103.829_30.292,6
103.827_30.288,6
103.823_30.284,6
103.834_30.301,6
103.753_30.269,6
103.737_30.277,6
103.768_30.262,6
103.779_30.259,6
103.785_30.259,6
103.732_30.279,6
103.726_30.282,6
103.722_30.284,6
103.717_30.287,6
103.813_30.274,6
103.816_30.277,6
103.821_30.281,6
103.809_30.271,6
103.795_30.262,6
103.800_30.264,6
103.791_30.260,6
103.805_30.268,6
103.701_30.308,6
103.702_30.303,6
103.704_30.298,6
103.702_30.313,6
103.722_30.286,6
103.743_30.281,6
103.727_30.285,6
103.737_30.282,6
103.733_30.283,6
103.717_30.288,6
103.748_30.279,6
103.769_30.275,6
103.774_30.275,6
103.759_30.277,6
103.780_30.276,6
103.790_30.280,6
103.785_30.278,6
103.802_30.289,6
103.798_30.286,6
103.794_30.283,6
103.819_30.302,6
103.827_30.308,6
103.810_30.296,6
103.806_30.292,6
103.724_30.292,6
103.710_30.299,6
103.719_30.294,6
103.714_30.296,6
103.744_30.286,6
103.754_30.283,6
103.764_30.280,6
103.774_30.277,6
103.703_30.311,6
103.704_30.307,6
103.707_30.303,6
103.703_30.316,6
103.739_30.288,6
103.734_30.289,6
103.729_30.291,6
90.772_29.362,6
90.831_29.373,6
90.875_29.379,6
90.894_29.300,6
90.911_29.302,6
91.529_29.276,6
91.658_29.265,6
94.753_30.055,6
95.032_30.108,6
94.841_30.071,6
94.937_30.090,6
95.123_30.127,6
95.213_30.144,6
94.664_30.037,6
94.392_29.985,6
94.297_29.966,6
94.483_30.002,6
94.570_30.019,6
96.210_30.340,6
95.450_30.191,6
95.457_30.192,6
95.395_30.180,6
95.303_30.162,6
93.780_29.820,6
94.204_29.948,6
93.527_29.696,6
93.402_29.635,6
93.406_29.637,6
93.019_29.448,6
92.876_29.377,6
93.038_29.457,6
93.346_29.608,6
92.827_29.353,6
103.807_30.551,6
103.814_30.568,6
103.792_30.518,6
103.800_30.534,6
103.785_30.501,6
103.863_30.708,6
103.861_30.715,6
103.857_30.721,6
103.854_30.727,6
103.850_30.657,6
103.853_30.663,6
103.856_30.669,6
103.858_30.675,6
103.843_30.736,6
103.837_30.740,6
103.849_30.732,6
103.831_30.743,6
103.863_30.689,6
103.864_30.702,6
103.861_30.681,6
103.864_30.695,6
103.842_30.639,6
103.836_30.621,6
103.821_30.586,6
103.828_30.603,6
102.598_30.600,6
102.513_30.598,6
102.652_30.601,6
102.427_30.597,6
98.050_30.510,6
101.582_30.575,6
102.941_30.607,6
103.017_30.612,6
102.865_30.606,6
103.030_30.615,6
103.042_30.618,6
103.065_30.626,6
103.054_30.622,6
103.076_30.630,6
103.144_30.653,6
103.211_30.676,6
103.259_30.684,6
103.271_30.684,6
103.247_30.683,6
103.235_30.682,6
103.410_30.676,6
103.400_30.675,6
103.305_30.680,6
103.369_30.674,6
103.293_30.682,6
103.420_30.677,6
103.808_30.747,6
103.767_30.740,6
103.816_30.747,6
103.716_30.729,6
103.823_30.745,6
103.487_30.686,6
103.550_30.696,6
103.605_30.705,6
103.665_30.718,6
103.430_30.679,6
103.283_30.683,6
103.457_30.667,6
103.378_30.674,6
103.532_30.660,6
103.307_30.680,6
103.272_30.684,6
103.296_30.681,6
103.260_30.684,6
104.550_32.151,6
104.563_32.221,6
104.537_32.083,6
104.525_32.021,6
104.513_31.960,6
104.501_31.894,6
102.656_35.332,6
102.944_34.988,6
102.752_35.218,6
102.849_35.102,6
103.040_34.873,6
102.559_35.447,6
103.326_34.527,6
103.230_34.643,6
103.136_34.757,6
103.421_34.410,6
103.516_34.294,6
104.594_32.623,6
104.596_32.570,6
104.576_32.291,6
104.601_32.437,6
104.591_32.367,6
104.478_31.770,6
104.443_31.589,6
104.467_31.711,6
104.455_31.651,6
104.490_31.835,6
104.591_32.690,6
104.583_32.759,6
104.424_33.070,6
104.371_33.169,6
101.577_36.590,6
101.676_36.477,6
101.280_36.927,6
100.976_37.269,6
100.875_37.381,6
101.179_37.041,6
102.071_36.020,6
101.972_36.135,6
101.874_36.249,6
102.169_35.906,6
102.365_35.676,6
102.463_35.561,6
97.834_38.871,6
100.672_37.606,6
100.566_37.703,6
100.771_37.496,6
98.184_38.725,6
100.415_37.772,6
97.109_39.164,6
97.261_39.103,6
96.968_39.219,6
96.364_39.460,6
96.668_39.339,6
96.818_39.279,6
104.260_31.119,6
104.227_31.075,6
104.243_31.097,6
104.291_31.160,6
104.210_31.053,6
104.193_31.031,6
104.150_30.974,6
104.164_30.992,6
104.133_30.952,6
104.177_31.010,6
104.112_30.923,6
104.325_31.206,6
104.344_31.228,6
104.320_31.199,6
104.304_31.177,6
104.412_31.422,6
104.422_31.476,6
104.433_31.534,6
104.402_31.370,6
104.386_31.285,6
104.365_31.246,6
104.391_31.312,6
104.382_31.272,6
104.078_30.879,6
104.062_30.857,6
104.046_30.835,6
104.030_30.814,6
104.095_30.901,6
104.014_30.793,6
103.937_30.691,6
103.998_30.772,6
103.982_30.750,6
103.951_30.709,6
103.966_30.729,6
103.840_30.561,6
103.854_30.579,6
103.867_30.597,6
103.827_30.543,6
103.895_30.635,6
103.881_30.616,6
103.909_30.653,6
103.923_30.672,6
103.789_30.493,6
103.814_30.526,6
103.802_30.510,6
103.777_30.477,6
103.723_30.308,6
103.716_30.316,6
103.713_30.321,6
103.719_30.312,6
103.729_30.306,6
103.755_30.297,6
103.780_30.290,6
103.750_30.299,6
103.770_30.293,6
103.760_30.296,6
103.803_30.296,6
103.815_30.305,6
103.807_30.299,6
103.818_30.308,6
103.811_30.302,6
103.711_30.325,6
103.713_30.320,6
103.715_30.316,6
103.719_30.311,6
103.710_30.329,6
103.739_30.302,6
103.734_30.303,6
103.744_30.300,6
103.728_30.305,6
103.795_30.291,6
103.799_30.293,6
103.790_30.290,6
103.785_30.290,6
103.729_30.310,6
103.734_30.309,6
103.739_30.307,6
103.744_30.306,6
103.749_30.304,6
103.755_30.303,6
103.716_30.347,6
103.711_30.326,6
103.711_30.331,6
103.711_30.333,6
103.712_30.337,6
103.711_30.328,6
103.724_30.313,6
103.719_30.316,6
103.713_30.323,6
103.716_30.319,6
103.778_30.296,6
103.774_30.297,6
103.782_30.296,6
103.765_30.300,6
103.788_30.297,6
103.841_30.336,6
103.848_30.342,6
103.834_30.331,6
103.828_30.325,6
103.820_30.320,6
103.813_30.314,6
103.803_30.306,6
103.810_30.311,6
103.807_30.309,6
103.800_30.303,6
103.796_30.301,6
103.792_30.299,6
103.813_30.313,6
103.821_30.319,6
103.804_30.307,6
103.737_30.319,6
103.747_30.314,6
103.732_30.321,6
103.742_30.317,6
103.727_30.325,6
103.720_30.332,6
103.724_30.327,6
103.716_30.340,6
103.718_30.335,6
103.716_30.345,6
103.752_30.312,6
103.781_30.300,6
103.766_30.306,6
103.776_30.302,6
103.787_30.299,6
85.044_45.394,6
85.227_45.353,6
85.583_45.260,6
84.330_45.169,6
82.874_44.620,6
82.762_44.669,6
90.944_42.778,6
91.071_42.681,6
91.321_42.489,6
91.448_42.391,6
91.188_42.592,6
90.489_43.014,6
90.647_42.943,6
90.330_43.086,6
90.005_43.230,6
89.845_43.301,6
87.598_44.319,6
87.450_44.400,6
87.154_44.564,6
87.009_44.648,6
87.748_44.238,6
88.873_43.730,6
88.059_44.083,6
88.711_43.801,6
86.579_44.895,6
86.866_44.731,6
86.286_45.056,6
85.939_45.165,6
95.800_39.625,6
95.959_39.564,6
96.282_39.437,6
96.119_39.501,6
95.474_39.751,6
92.187_41.409,6
92.343_41.333,6
92.035_41.483,6
92.494_41.259,6
92.947_41.036,6
92.794_41.111,6
93.250_40.884,6
93.400_40.809,6
96.754_39.245,6
96.901_39.162,6
97.054_39.093,6
99.738_37.968,6
91.884_41.562,6
91.708_42.051,6
91.787_41.673,6
91.755_41.800,6
93.835_40.564,6
94.993_39.934,6
93.694_40.649,6
95.153_39.873,6
103.534_34.265,6
103.783_33.905,6
103.707_34.015,6
103.451_34.385,6
103.960_33.640,6
103.283_34.624,6
101.712_36.837,6
101.793_36.715,6
101.551_37.081,6
101.319_37.290,6
102.225_36.101,6
102.493_35.733,6
103.107_34.874,6
102.933_35.121,6
102.757_35.366,6
102.845_35.244,6
101.003_37.427,6
101.162_37.359,6
100.685_37.560,6
100.521_37.631,6
100.218_37.762,6
100.051_37.834,6
100.363_37.700,6
104.432_30.387,6
104.362_30.393,6
104.409_30.389,6
104.386_30.391,6
104.385_30.391,6
104.157_30.413,6
104.172_30.409,6
104.165_30.411,6
104.165_30.410,6
104.290_30.398,6
104.315_30.397,6
104.339_30.395,6
104.314_30.397,6
104.337_30.395,6
104.513_30.381,6
104.520_30.380,6
104.535_30.380,6
104.536_30.380,6
104.219_30.404,6
104.243_30.402,6
104.195_30.406,6
104.266_30.400,6
104.245_30.402,6
104.267_30.400,6
104.220_30.404,6
104.197_30.406,6
104.479_30.384,6
104.456_30.385,6
104.503_30.382,6
104.480_30.384,6
104.456_30.386,6
104.504_30.382,6
103.907_30.497,6
103.928_30.493,6
103.901_30.497,6
103.895_30.496,6
103.876_30.493,6
103.883_30.494,6
103.889_30.495,6
103.871_30.492,6
104.143_30.418,6
104.150_30.416,6
104.121_30.426,6
104.098_30.434,6
104.032_30.457,6
104.054_30.449,6
104.010_30.464,6
104.076_30.441,6
103.948_30.486,6
103.968_30.479,6
103.989_30.472,6
103.905_30.497,6
103.910_30.497,6
103.899_30.497,6
103.916_30.497,6
103.893_30.496,6
104.053_30.450,6
104.075_30.442,6
104.031_30.457,6
104.009_30.465,6
104.120_30.426,6
104.142_30.418,6
104.097_30.434,6
104.149_30.416,6
103.969_30.479,6
103.933_30.492,6
103.988_30.472,6
103.950_30.486,6
103.697_30.301,6
103.704_30.285,6
103.708_30.282,6
103.697_30.297,6
103.700_30.289,6
103.701_30.288,6
103.698_30.293,6
103.698_30.292,6
103.750_30.279,6
103.760_30.279,6
103.744_30.279,6
103.766_30.281,6
103.770_30.282,6
103.775_30.285,6
103.724_30.279,6
103.719_30.279,6
103.729_30.279,6
103.739_30.279,6
103.734_30.279,6
103.713_30.280,6
103.780_30.288,6
103.788_30.294,6
103.783_30.291,6
103.784_30.290,6
103.792_30.298,6
103.765_30.285,6
103.774_30.283,6
103.755_30.288,6
103.783_30.281,6
103.739_30.292,6
103.735_30.294,6
103.744_30.291,6
103.730_30.295,6
103.720_30.298,6
103.715_30.301,6
103.725_30.297,6
103.711_30.303,6
103.821_30.305,6
103.828_30.311,6
103.834_30.316,6
103.814_30.299,6
103.807_30.294,6
103.804_30.291,6
103.800_30.288,6
103.811_30.297,6
103.788_30.282,6
103.793_30.283,6
103.797_30.286,6
103.707_30.307,6
103.704_30.315,6
103.705_30.311,6
103.704_30.320,6
103.739_30.291,6
103.744_30.289,6
103.734_30.292,6
103.728_30.294,6
103.749_30.288,6
103.770_30.284,6
103.763_30.284,6
103.775_30.286,6
103.714_30.300,6
103.719_30.297,6
103.723_30.295,6
103.710_30.303,6
103.705_30.321,6
103.704_30.316,6
103.705_30.312,6
103.708_30.330,6
103.837_30.328,6
103.848_30.337,6
103.844_30.334,6
103.851_30.341,6
103.829_30.321,6
103.822_30.315,6
103.813_30.308,6
103.810_30.305,6
103.823_30.306,6
103.806_30.302,6
103.812_30.303,6
103.827_30.309,6
103.829_30.310,6
103.817_30.304,6
103.765_30.291,6
103.796_30.293,6
103.776_30.289,6
103.791_30.290,6
103.786_30.289,6
103.781_30.288,6
103.800_30.295,6
103.816_30.300,6
103.799_30.290,6
103.804_30.292,6
103.812_30.297,6
103.808_30.294,6
103.794_30.289,6
103.820_30.303,6
103.790_30.291,6
103.794_30.293,6
103.798_30.296,6
103.784_30.289,6
103.779_30.289,6
103.769_30.291,6
103.802_30.299,6
103.742_30.334,6
103.746_30.329,6
103.751_30.325,6
103.739_30.339,6
103.757_30.321,6
103.762_30.318,6
103.749_30.296,6
103.744_30.297,6
103.754_30.294,6
103.758_30.293,6
103.776_30.312,6
103.769_30.315,6
103.787_30.307,6
103.780_30.310,6
103.793_30.305,6
103.799_30.303,6
103.767_30.295,6
103.739_30.303,6
103.751_30.299,6
103.783_30.290,6
103.746_30.301,6
103.734_30.304,6
103.724_30.303,6
103.719_30.306,6
103.729_30.302,6
103.734_30.300,6
103.739_30.299,6
103.715_30.309,6
103.712_30.312,6
103.708_30.321,6
103.709_30.316,6
103.708_30.326,6
93.564_40.786,6
93.418_40.860,6
93.274_40.932,6
93.126_41.006,6
93.706_40.706,6
93.843_40.623,6
93.980_40.540,6
91.645_41.737,6
91.357_41.886,6
91.935_41.589,6
92.084_41.518,6
92.241_41.442,6
92.978_41.080,6
92.389_41.370,6
92.536_41.298,6
92.831_41.153,6
92.684_41.225,6
88.049_43.502,6
87.917_43.562,6
88.326_43.383,6
88.469_43.322,6
87.583_43.754,6
91.194_41.970,6
90.066_42.551,6
90.493_42.326,6
89.781_42.699,6
89.355_42.918,6
89.495_42.847,6
89.212_42.991,6
88.615_43.258,6
101.500_37.148,6
101.914_36.529,6
101.097_37.416,6
100.494_37.738,6
101.671_36.900,6
101.833_36.652,6
104.593_32.645,6
104.603_32.433,6
104.592_32.661,6
104.584_32.741,6
104.607_32.343,6
104.427_32.995,6
102.972_35.066,6
103.490_34.328,6
102.888_35.184,6
104.000_33.600,6
102.799_35.309,6
102.534_35.677,6
102.180_36.163,6
102.357_35.921,6
102.091_36.285,6
102.002_36.406,6
95.296_39.875,6
95.139_39.934,6
94.529_40.204,6
95.614_39.753,6
95.456_39.814,6
94.393_40.288,6
97.032_39.195,6
96.406_39.444,6
95.772_39.692,6
96.873_39.257,6
97.293_39.091,6
100.026_37.940,6
99.869_38.007,6
100.187_37.871,6
100.336_37.807,6
98.132_38.748,6
98.810_38.470,6
97.830_38.873,6
104.244_31.132,6
104.260_31.146,6
104.228_31.118,6
104.277_31.160,6
104.212_31.103,6
104.073_30.974,6
104.089_30.988,6
104.135_31.032,6
104.104_31.003,6
104.120_31.017,6
104.294_31.175,6
104.359_31.233,6
104.310_31.189,6
104.343_31.218,6
104.326_31.204,6
104.028_30.932,6
104.043_30.946,6
104.058_30.960,6
104.013_30.918,6
103.983_30.890,6
103.968_30.876,6
103.998_30.904,6
103.954_30.860,6
104.184_31.077,6
104.167_31.061,6
104.151_31.046,6
104.197_31.089,6
104.488_31.389,6
104.450_31.341,6
104.475_31.372,6
104.504_31.410,6
104.462_31.355,6
104.515_31.425,6
104.618_31.559,6
104.625_31.568,6
104.623_31.566,6
104.627_31.571,6
104.620_31.562,6
104.629_31.574,6
104.584_31.515,6
104.553_31.474,6
104.539_31.456,6
104.614_31.554,6
104.528_31.441,6
104.408_31.285,6
104.424_31.306,6
104.435_31.321,6
104.395_31.269,6
104.382_31.252,6
104.638_31.795,6
104.644_31.694,6
104.641_31.744,6
104.647_31.646,6
104.647_31.605,6
104.646_31.601,6
104.635_31.849,6
104.632_31.905,6
104.623_32.078,6
104.629_31.961,6
104.625_32.024,6
104.619_32.137,6
104.640_31.589,6
104.643_31.593,6
104.639_31.586,6
104.644_31.596,6
104.635_31.581,6
104.636_31.583,6
104.632_31.578,6
103.736_30.315,6
103.719_30.328,6
103.722_30.324,6
103.726_30.320,6
103.731_30.317,6
103.741_30.312,6
103.752_30.301,6
103.747_30.302,6
103.731_30.306,6
103.726_30.308,6
103.736_30.305,6
103.742_30.303,6
103.791_30.296,6
103.797_30.298,6
103.806_30.303,6
103.810_30.306,6
103.801_30.300,6
103.785_30.295,6
103.797_30.299,6
103.789_30.293,6
103.793_30.296,6
103.801_30.302,6
103.805_30.298,6
103.809_30.301,6
103.800_30.296,6
103.812_30.304,6
103.795_30.294,6
103.816_30.307,6
103.711_30.321,6
103.710_30.326,6
103.721_30.310,6
103.714_30.317,6
103.717_30.313,6
103.710_30.331,6
103.848_30.336,6
103.840_30.329,6
103.832_30.323,6
103.851_30.340,6
103.828_30.320,6
103.751_30.308,6
103.761_30.303,6
103.756_30.306,6
103.769_30.299,6
103.746_30.310,6
103.847_30.336,6
103.839_30.329,6
103.850_30.339,6
103.831_30.322,6
103.853_30.344,6
103.779_30.295,6
103.764_30.298,6
103.774_30.296,6
103.784_30.294,6
103.816_30.310,6
103.807_30.304,6
103.811_30.307,6
103.802_30.301,6
103.820_30.313,6
103.823_30.316,6
103.814_30.310,6
103.818_30.313,6
103.818_30.315,6
103.814_30.312,6
103.805_30.306,6
103.809_30.309,6
103.826_30.321,6
103.830_30.324,6
103.822_30.318,6
103.833_30.327,6
103.725_30.336,6
103.728_30.333,6
103.732_30.330,6
103.722_30.341,6
103.719_30.350,6
103.720_30.354,6
103.720_30.345,6
103.723_30.364,6
103.746_30.322,6
103.780_30.307,6
103.790_30.304,6
103.741_30.324,6
103.751_30.320,6
103.765_30.313,6
103.795_30.304,6
103.737_30.326,6
103.724_30.335,6
103.721_30.339,6
103.728_30.332,6
103.732_30.329,6
103.719_30.344,6
103.750_30.296,6
103.779_30.298,6
103.744_30.296,6
103.756_30.297,6
103.768_30.297,6
103.762_30.297,6
103.772_30.302,6
103.746_30.320,6
103.763_30.308,6
103.741_30.323,6
103.750_30.317,6
103.755_30.314,6
103.800_30.304,6
103.791_30.300,6
103.805_30.308,6
103.795_30.302,6
103.809_30.311,6
103.781_30.296,6
103.802_30.293,6
103.786_30.294,6
103.792_30.293,6
103.797_30.292,6
103.808_30.295,6
103.708_30.327,6
103.708_30.322,6
103.708_30.317,6
103.710_30.312,6
103.713_30.307,6
103.714_30.341,6
103.732_30.297,6
103.739_30.296,6
103.717_30.303,6
103.727_30.298,6
103.722_30.300,6
104.092_30.886,6
104.045_30.825,6
104.108_30.907,6
104.060_30.845,6
104.076_30.866,6
104.125_30.928,6
103.883_30.614,6
103.915_30.656,6
103.898_30.634,6
103.930_30.676,6
103.947_30.697,6
103.995_30.760,6
104.012_30.782,6
103.979_30.740,6
104.028_30.803,6
103.963_30.718,6
103.868_30.595,6
103.853_30.576,6
103.839_30.557,6
103.825_30.539,6
103.783_30.484,6
103.797_30.502,6
103.811_30.522,6
103.771_30.466,6
104.633_31.876,6
104.630_31.937,6
104.633_31.829,6
104.632_31.824,6
104.630_31.819,6
104.629_31.814,6
104.522_31.570,6
104.544_31.621,6
104.565_31.669,6
104.498_31.516,6
104.473_31.461,6
104.615_31.782,6
104.613_31.776,6
104.589_31.722,6
104.611_31.773,6
104.617_31.785,6
104.621_31.794,6
104.623_31.800,6
104.619_31.790,6
104.624_31.804,6
104.627_31.809,6
104.166_30.982,6
104.182_31.002,6
104.195_31.019,6
104.211_31.039,6
104.152_30.963,6
104.306_31.161,6
104.344_31.212,6
104.327_31.190,6
104.378_31.255,6
104.381_31.259,6
104.404_31.305,6
104.426_31.355,6
104.450_31.408,6
104.272_31.118,6
104.256_31.097,6
104.239_31.076,6
104.225_31.058,6
103.852_30.341,6
103.850_30.337,6
103.846_30.334,6
103.843_30.330,6
103.840_30.327,6
103.836_30.324,6
103.832_30.321,6
103.847_30.333,6
103.850_30.336,6
103.852_30.340,6
103.844_30.329,6
103.742_30.292,6
103.731_30.292,6
103.737_30.292,6
103.748_30.292,6
103.780_30.293,6
103.796_30.295,6
103.764_30.292,6
103.800_30.297,6
103.720_30.293,6
103.715_30.295,6
103.726_30.292,6
103.711_30.297,6
103.704_30.305,6
103.707_30.301,6
103.703_30.309,6
103.702_30.314,6
103.824_30.316,6
103.828_30.324,6
103.831_30.329,6
103.828_30.318,6
103.827_30.320,6
103.835_30.337,6
103.843_30.327,6
103.819_30.310,6
103.846_30.331,6
103.827_30.316,6
103.835_30.321,6
103.815_30.307,6
103.804_30.299,6
103.812_30.305,6
103.808_30.301,6
103.808_30.302,6
103.822_30.311,6
103.833_30.320,6
103.826_30.314,6
103.841_30.326,6
103.831_30.320,6
103.839_30.326,6
103.824_30.314,6
103.816_30.308,6
103.743_30.274,6
103.737_30.274,6
103.748_30.275,6
103.754_30.276,6
103.759_30.276,6
103.731_30.275,6
103.726_30.276,6
103.716_30.335,6
103.730_30.321,6
103.718_30.330,6
103.725_30.323,6
103.721_30.327,6
103.735_30.320,6
103.715_30.339,6
103.822_30.342,6
103.818_30.339,6
103.815_30.337,6
103.826_30.345,6
103.829_30.348,6
103.833_30.350,6
103.839_30.356,6
103.706_30.287,6
103.710_30.283,6
103.714_30.280,6
103.700_30.297,6
103.702_30.292,6
103.720_30.278,6
103.811_30.334,6
103.791_30.329,6
103.770_30.325,6
103.807_30.332,6
103.801_30.331,6
103.740_30.320,6
103.769_30.278,6
103.789_30.285,6
103.780_30.281,6
103.764_30.277,6
103.785_30.283,6
103.794_30.288,6
103.832_30.319,6
103.840_30.325,6
103.847_30.332,6
103.843_30.329,6
103.849_30.336,6
103.824_30.313,6
103.716_30.348,6
103.699_30.308,6
103.702_30.318,6
103.699_30.302,6
103.709_30.333,6
103.801_30.294,6
103.797_30.291,6
103.805_30.297,6
103.810_30.301,6
103.813_30.304,6
103.821_30.310,6
103.829_30.316,6
103.837_30.323,6
104.392_31.328,6
104.395_31.332,6
104.398_31.336,6
104.390_31.326,6
104.400_31.340,6
104.621_31.863,6
104.623_31.869,6
104.619_31.857,6
104.625_31.876,6
104.627_31.880,6
104.618_31.854,6
104.616_31.849,6
104.611_31.838,6
104.614_31.843,6
104.609_31.832,6
104.494_31.542,6
104.471_31.489,6
104.448_31.438,6
104.426_31.389,6
104.562_31.710,6
104.516_31.596,6
104.538_31.652,6
104.585_31.770,6
104.357_31.281,6
104.346_31.266,6
104.370_31.298,6
104.385_31.318,6
104.324_31.235,6
104.308_31.213,6
104.282_31.177,6
103.960_30.732,6
103.973_30.750,6
103.920_30.676,6
103.987_30.770,6
103.947_30.713,6
103.933_30.694,6
103.907_30.658,6
103.894_30.640,6
103.855_30.586,6
103.843_30.569,6
103.881_30.621,6
103.868_30.603,6
104.014_30.807,6
104.001_30.788,6
104.041_30.843,6
104.028_30.826,6
104.053_30.861,6
104.080_30.898,6
104.109_30.938,6
104.125_30.961,6
104.067_30.879,6
104.141_30.982,6
104.203_31.069,6
104.187_31.047,6
104.172_31.025,6
104.156_31.004,6
104.219_31.090,6
104.251_31.134,6
104.266_31.155,6
102.434_30.602,6
102.345_30.600,6
102.179_30.598,6
102.016_30.595,6
101.843_30.592,6
102.535_30.603,6
102.620_30.604,6
102.705_30.605,6
102.801_30.606,6
102.882_30.607,6
103.042_30.617,6
103.029_30.614,6
103.054_30.621,6
102.963_30.608,6
103.066_30.626,6
101.190_30.580,6
95.377_30.177,6
95.322_30.166,6
101.652_30.588,6
94.955_30.093,6
95.233_30.148,6
95.050_30.112,6
95.139_30.129,6
102.630_30.601,6
102.543_30.599,6
102.887_30.606,6
102.713_30.603,6
102.795_30.604,6
95.027_30.107,6
95.112_30.124,6
95.199_30.142,6
95.285_30.159,6
101.674_30.577,6
101.400_30.560,6
95.392_30.180,6
95.370_30.175,6
102.019_30.587,6
102.460_30.597,6
102.286_30.593,6
102.375_30.595,6
90.887_29.296,6
90.905_29.300,6
90.800_29.369,6
90.850_29.375,6
90.893_29.293,6
90.887_29.299,6
94.688_30.042,6
91.868_29.253,6
94.561_30.017,6
92.930_29.380,6
94.775_30.059,6
94.685_30.041,6
90.909_29.300,6
94.771_30.058,6
90.915_29.300,6
94.858_30.075,6
94.943_30.091,6
93.376_40.881,6
93.669_40.728,6
94.369_40.303,6
94.509_40.216,6
93.809_40.644,6
89.255_42.969,6
87.654_43.713,6
87.758_43.653,6
87.555_43.769,6
87.443_43.796,6
91.887_41.612,6
92.782_41.177,6
93.078_41.030,6
91.741_41.687,6
89.694_42.745,6
89.546_42.821,6
89.405_42.893,6
89.993_42.590,6
90.330_42.420,6
90.213_42.475,6
91.156_41.990,6
90.093_42.538,6
102.345_35.937,6
102.434_35.815,6
102.965_35.075,6
102.612_35.568,6
102.789_35.321,6
102.166_36.182,6
101.579_37.037,6
101.822_36.670,6
101.903_36.546,6
101.987_36.425,6
103.311_34.585,6
103.140_34.828,6
103.053_34.951,6
103.391_34.469,6
103.800_33.880,6
104.582_32.747,6
103.462_34.369,6
104.591_32.679,6
98.070_38.780,6
97.818_38.878,6
96.726_39.316,6
97.205_39.126,6
97.373_39.059,6
95.611_39.754,6
95.771_39.692,6
96.248_39.506,6
95.448_39.816,6
95.126_39.939,6
100.658_37.667,6
100.349_37.801,6
100.200_37.865,6
100.039_37.934,6
100.817_37.599,6
101.375_37.260,6
